ts,open,high,low,close,volume
2016-08-20,573.61,582.75,571.25,582.1,3326.8148624499972
2016-08-21,582.01,584.27,580.0,581.42,2425.6072108699996
2016-08-22,581.5,589.99,581.28,588.01,4623.227078379999
2016-08-23,588.01,590.69,581.1,583.54,4803.806735269998
2016-08-24,583.55,586.91,580.0,580.32,5052.567059869999
2016-08-25,580.23,581.14,574.01,577.2,3571.5527155199984
2016-08-26,576.89,579.51,575.06,578.02,1769.1007023799998
2016-08-27,578.09,578.99,567.23,568.55,2258.2854850000017
2016-08-28,568.45,574.54,568.18,574.17,1518.12951235
2016-08-29,574.26,578.1,573.01,574.78,2800.7905377699994
2016-08-30,574.75,580.28,574.07,579.49,3195.7998142399983
2016-08-31,579.37,579.52,572.02,576.15,3511.253861859999
2016-09-01,576.27,577.98,571.43,572.73,3616.4945313100006
2016-09-02,572.73,581.23,570.61,579.85,5670.916866470001
2016-09-03,579.85,615.0,576.04,609.89,8205.252574209997
2016-09-04,610.0,618.65,601.83,614.52,5061.10388377
2016-09-05,614.51,615.68,603.84,611.5,5077.207911160002
2016-09-06,612.24,617.53,609.7,615.23,3089.9003013799993
2016-09-07,615.3,620.85,610.83,619.75,5526.08815432
2016-09-08,619.95,636.16,617.12,631.73,8271.439938239999
2016-09-09,631.73,633.81,621.24,626.25,4272.066723700001
2016-09-10,626.36,629.65,624.68,628.0,4044.1442577799976
2016-09-11,628.0,635.0,595.36,612.08,9640.781543169991
2016-09-12,612.08,615.21,608.01,611.62,4972.7827870400015
2016-09-13,611.64,640.0,610.0,614.23,7273.908029959998
2016-09-14,614.25,617.38,612.01,613.88,5932.201442800002
2016-09-15,613.88,617.93,611.0,611.81,4374.86124848
2016-09-16,611.81,614.22,609.54,610.01,3703.3321278400003
2016-09-17,610.0,610.75,604.96,607.69,3566.499319649999
2016-09-18,607.98,616.34,607.18,613.03,2932.9579322700006
2016-09-19,613.03,615.05,608.6,609.79,2956.96640014
2016-09-20,609.79,612.01,600.01,600.14,3414.8598507399984
2016-09-21,600.13,601.18,591.0,597.43,7658.451694439995
2016-09-22,597.43,598.7,595.92,597.08,2333.4253111199996
2016-09-23,597.08,603.99,595.95,603.29,1957.4110083699998
2016-09-24,603.28,606.0,601.0,602.55,943.40330697
2016-09-25,603.01,603.99,597.3,600.36,1385.7180447599994
2016-09-26,600.24,610.1,599.86,609.14,3113.7308730599993
2016-09-27,608.94,609.91,602.01,605.53,3196.8005667
2016-09-28,605.5,605.77,603.07,603.76,2052.8425904700002
2016-09-29,604.01,607.96,603.04,604.6,3144.330702039999
2016-09-30,604.6,613.27,603.99,611.1,2363.907699590001
2016-10-01,611.1,616.87,611.1,614.09,1900.0600516800002
2016-10-02,614.08,614.21,575.0,609.09,4967.641680690007
2016-10-03,608.98,618.0,608.91,612.67,3284.722177790001
2016-10-04,612.68,614.11,609.63,610.98,4006.4969624999994
2016-10-05,610.71,617.28,610.0,614.09,3411.1070411999985
2016-10-06,614.3,615.9,612.68,613.51,3075.0575965199987
2016-10-07,613.95,621.71,613.0,620.13,4853.354652969999
2016-10-08,619.99,622.87,617.91,620.5,3113.2366970999997
2016-10-09,620.7,620.91,614.01,616.56,2735.9389728199985
2016-10-10,616.55,620.0,615.91,618.87,3178.06655812
2016-10-11,618.87,646.86,618.06,641.87,12434.74756907
2016-10-12,642.0,644.07,636.91,637.63,3854.247786239999
2016-10-13,637.62,644.29,636.38,637.01,5009.93379241
2016-10-14,637.01,645.4,636.72,643.0,6637.090713239996
2016-10-15,642.74,645.69,637.91,640.2,2402.262425539999
2016-10-16,640.42,645.8,639.82,644.18,2389.290655679999
2016-10-17,644.17,644.56,637.58,639.79,5018.031772199998
2016-10-18,639.71,641.98,632.93,638.68,6087.911736679998
2016-10-19,638.69,644.0,627.84,631.77,8991.461844849991
2016-10-20,631.56,633.61,628.0,632.46,3336.8533932699993
2016-10-21,632.46,639.0,632.0,636.73,7218.712387159999
2016-10-22,635.91,672.2,635.06,664.99,10094.584981930007
2016-10-23,664.99,671.4,656.04,659.03,5729.983524179998
2016-10-24,658.36,659.41,654.01,654.65,5695.450238159998
2016-10-25,654.35,670.0,652.6,659.52,5525.770698390002
2016-10-26,659.49,685.84,658.46,678.7,11694.720757399997
2016-10-27,678.7,690.92,676.69,688.67,12929.474086950002
2016-10-28,688.29,695.34,681.08,693.47,10104.627257420005
2016-10-29,693.32,724.0,691.42,714.51,15281.359784629998
2016-10-30,714.74,716.66,696.96,702.55,12196.454812390004
2016-10-31,702.57,709.0,687.6,701.02,8567.859716939996
2016-11-01,701.01,746.55,701.01,734.6,22309.54256131998
2016-11-02,734.6,751.47,723.59,750.85,9392.429126979998
2016-11-03,751.1,754.66,676.0,692.51,28203.165026130002
2016-11-04,692.66,710.9,686.42,707.62,14558.285655529995
2016-11-05,708.15,713.88,700.82,708.89,6022.25996563
2016-11-06,709.14,721.61,700.01,713.95,7163.328968669999
2016-11-07,713.8,713.8,700.02,705.55,3788.61245453
2016-11-08,705.42,717.99,703.0,711.99,9870.580001880002
2016-11-09,711.98,743.06,708.5,724.54,15100.09957331001
2016-11-10,723.37,725.0,709.13,714.87,4457.544065069998
2016-11-11,714.87,719.37,712.03,716.22,4914.19872949
2016-11-12,716.61,716.99,700.1,703.57,5914.206991909999
2016-11-13,703.56,706.47,687.6,703.64,8691.96006393
2016-11-14,703.61,709.91,698.76,707.43,6011.546517309999
2016-11-15,707.44,720.05,707.4,712.17,7936.33043228
2016-11-16,712.0,747.49,710.0,744.98,17948.50671428
2016-11-17,744.98,763.85,735.0,740.67,14889.308746889992
2016-11-18,740.01,759.89,734.5,753.97,6962.710856609999
2016-11-19,753.91,759.99,740.0,752.9,6044.6628759999985
2016-11-20,752.17,757.0,711.16,729.67,13912.623805400004
2016-11-21,729.68,740.6,728.08,738.99,7200.785115299998
2016-11-22,739.0,753.91,733.25,749.85,9485.316539919999
2016-11-23,749.85,750.91,730.79,742.0,5581.2574933900005
2016-11-24,741.99,744.32,727.61,737.61,6069.217533029994
2016-11-25,737.67,741.12,730.0,740.36,4062.2591371599988
2016-11-26,739.77,740.99,720.0,731.19,4490.1868557699945
2016-11-27,731.27,736.19,722.5,724.9,3495.3178006300036
2016-11-28,724.99,734.99,724.99,731.52,4139.058986310003
2016-11-29,731.52,734.89,728.68,731.05,5649.696318159998
2016-11-30,731.06,743.14,728.98,739.0,5529.65195159
2016-12-01,739.0,756.0,738.8,755.36,13400.31286406998
2016-12-02,755.42,779.21,755.15,774.88,13415.189943029995
2016-12-03,774.87,774.87,755.98,765.46,5730.443186379997
2016-12-04,765.98,769.99,758.82,768.5,4202.675894989998
2016-12-05,768.5,769.0,744.59,750.62,10067.872201879998
2016-12-06,750.85,758.5,750.44,757.36,5279.311020489998
2016-12-07,757.18,774.92,746.16,765.01,10694.954416790011
2016-12-08,765.02,773.2,762.66,765.01,4751.019449470002
2016-12-09,765.01,772.72,765.0,770.5,3651.76507059
2016-12-10,770.5,777.77,769.99,772.9,3364.77600041
2016-12-11,773.01,773.73,761.84,770.21,4144.943430099997
2016-12-12,770.21,785.0,770.21,777.99,6758.3397615600015
2016-12-13,777.99,788.87,762.89,775.0,5581.844002779998
2016-12-14,775.0,781.16,771.15,774.49,3680.69569057
2016-12-15,774.5,780.12,774.5,777.43,3184.822029959999
2016-12-16,777.78,785.06,775.85,784.17,4774.942175750001
2016-12-17,784.17,793.0,782.93,790.99,6201.337735110001
2016-12-18,790.99,792.8,784.36,790.21,2432.0011579
2016-12-19,790.18,792.27,787.75,790.59,2153.17342051
2016-12-20,790.59,802.33,787.86,797.99,6992.559286219999
2016-12-21,797.99,830.5,794.95,829.34,16218.64051021999
2016-12-22,829.33,874.0,825.0,859.2,15249.764403199992
2016-12-23,859.0,920.0,859.0,918.99,26032.66403869998
2016-12-24,917.29,919.99,882.41,895.24,7388.14310165
2016-12-25,895.31,904.55,858.62,898.0,12044.633193260008
2016-12-26,898.0,920.0,894.21,906.4,11822.15680628
2016-12-27,906.37,940.0,903.51,936.43,9187.271646699997
2016-12-28,936.42,983.0,935.93,981.7,20822.766421739998
2016-12-29,981.7,983.0,945.0,974.74,22557.863082500004
2016-12-30,973.41,974.32,929.5,959.26,19356.95874256
2016-12-31,959.19,968.2,945.01,966.58,7156.027717180001
2017-01-01,966.61,1006.5,961.26,998.99,13441.148975480022
2017-01-02,999.0,1035.0,994.1,1019.3,21808.634504969996
2017-01-03,1019.6,1040.0,1013.5,1037.5,14107.955713940002
2017-01-04,1037.6,1150.0,1036.4,1139.6,53728.83876762014
2017-01-05,1138.3,1166.0,850.79,1003.2,91204.82486651001
2017-01-06,1003.8,1025.0,871.0,898.5,57405.14504720002
2017-01-07,898.2,911.09,815.0,908.0,40602.99825713999
2017-01-08,908.03,943.6,890.0,915.9,30742.595432489994
2017-01-09,915.9,916.7,875.0,903.0,16587.343688929926
2017-01-10,903.01,918.0,895.48,905.76,12138.622052260005
2017-01-11,905.76,923.66,760.0,779.54,62866.9394011802
2017-01-12,779.54,831.18,735.0,804.58,35912.53320485995
2017-01-13,804.58,832.39,775.61,828.12,25872.960626199983
2017-01-14,827.22,838.54,800.03,815.3,12532.918015939998
2017-01-15,816.7,823.0,805.03,820.74,5392.398235949998
2017-01-16,821.16,837.97,813.94,830.1,7652.416470630001
2017-01-17,830.0,910.8,828.0,903.99,27345.226563980006
2017-01-18,903.99,913.85,847.23,887.46,21304.107399619996
2017-01-19,887.49,910.03,883.49,900.29,15082.097289469984
2017-01-20,901.56,904.99,883.06,895.74,9494.963782759998
2017-01-21,896.14,931.01,893.89,924.02,12173.618518849993
2017-01-22,924.3,939.9,892.0,923.72,21843.962795929885
2017-01-23,923.72,928.87,905.99,908.52,9766.878327089993
2017-01-24,908.36,927.34,884.2,886.1,20709.835467240016
2017-01-25,886.45,899.61,884.2,893.35,10476.731170319994
2017-01-26,893.9,917.64,893.49,915.12,9821.497599119994
2017-01-27,915.1,922.16,905.0,916.7,10140.899778719999
2017-01-28,916.98,923.99,915.01,919.43,3614.961338479999
2017-01-29,919.48,922.99,910.72,912.55,2700.815994780001
2017-01-30,912.56,920.89,910.01,917.35,3459.9093773199997
2017-01-31,917.35,969.4,916.75,966.19,19636.05164971001
2017-02-01,966.2,985.0,960.1,983.73,11349.862426469981
2017-02-02,983.75,1010.6,970.1,1007.0,17790.558769139992
2017-02-03,1007.0,1020.5,986.11,1015.7,18970.00291973
2017-02-04,1015.8,1040.0,1001.6,1031.1,17193.358304280002
2017-02-05,1030.9,1033.0,995.1,1006.6,16188.322207129986
2017-02-06,1007.0,1026.3,1006.0,1022.6,8898.684434259996
2017-02-07,1022.8,1056.4,1021.7,1052.1,15185.973380829986
2017-02-08,1052.5,1070.0,1006.5,1048.8,23087.431815030017
2017-02-09,1049.0,1078.0,936.34,984.97,59960.080087630246
2017-02-10,984.97,1002.0,949.36,992.0,24479.886429389997
2017-02-11,992.02,1009.0,984.01,1000.1,9333.992869999998
2017-02-12,1000.0,1005.8,992.33,996.01,4334.1441818899975
2017-02-13,996.0,1004.8,974.22,996.5,9050.85229559
2017-02-14,996.52,1019.0,988.6,1013.3,12201.416590229986
2017-02-15,1013.4,1018.2,1002.3,1013.9,5612.0533529899985
2017-02-16,1013.9,1045.8,1013.9,1038.5,11260.045842289994
2017-02-17,1037.2,1067.4,1033.1,1056.2,16170.48965151999
2017-02-18,1056.9,1071.1,1053.1,1059.7,7148.61940527
2017-02-19,1059.1,1066.0,1045.0,1056.2,6437.650123279998
