ts,open,high,low,close,volume
2016-09-23,3.7501,3.827,3.7501,3.8080000000000003,2211.7992760500006
2016-09-24,3.8054,3.8609,3.8054,3.8234,1142.53170267
2016-09-25,3.8044,3.8339999999999996,3.8,3.8,1273.6864626999998
2016-09-26,3.8488,3.8881,3.8254,3.8582,453.51886827000004
2016-09-27,3.8541,3.8956,3.8360000000000003,3.843,634.31192521
2016-09-28,3.8771,3.8771,3.8269,3.8569999999999998,482.23249983999995
2016-09-29,3.8622,3.8687,3.8291,3.8529,3255.917827529999
2016-09-30,3.8219,3.8489,3.8175,3.8486,1348.56372832
2016-10-01,3.8378,3.8688,3.8378,3.85,54.0145
2016-10-02,3.8521,3.8539999999999996,3.8139999999999996,3.8491,795.2659556199998
2016-10-03,3.8443,3.8555,3.8121,3.8555,807.6792658
2016-10-04,3.8342,3.8633,3.8051,3.8142,438.86325705999997
2016-10-05,3.841,3.86,3.83,3.83,960.6034685399999
2016-10-06,3.833,3.8554,3.8165,3.8478,611.72609196
2016-10-07,3.8463,3.8857,3.8463,3.8649,3459.8979301700006
2016-10-08,3.8721,3.8888,3.8254,3.8295,3468.2519950900005
2016-10-09,3.82,3.8479,3.7604,3.7866,1608.4169047700002
2016-10-10,3.8216,3.859,3.7685,3.784,1677.1041538399998
2016-10-11,3.8147,3.8554,3.7714,3.8304,5671.26300769
2016-10-12,3.8438,3.8438,3.7786,3.81,3349.44692826
2016-10-13,3.823,3.95,3.8091,3.9329,4535.919050929999
2016-10-14,3.912,3.9294,3.8905,3.9228,2584.687931850001
2016-10-15,3.9111,3.925,3.889,3.892,443.31661623
2016-10-16,3.9097,3.915,3.8511,3.8810000000000002,1889.6704036299998
2016-10-17,3.915,3.9282,3.8178,3.8365,8510.69711976
2016-10-18,3.8401,3.8883,3.8251,3.8272,1089.57485063
2016-10-19,3.8623,3.8623,3.7853,3.8157,2644.81243808
2016-10-20,3.8157,3.8157,3.7803,3.7889999999999997,845.2410555299998
2016-10-21,3.815,3.8569,3.7875,3.8569,1362.1545428999998
2016-10-22,3.8558,3.9995,3.8558,3.918,3710.8797827500002
2016-10-23,3.918,3.9459,3.8997,3.8997,1707.4894719299998
2016-10-24,3.9,3.9399,3.8810000000000002,3.8810000000000002,4000.3652742699996
2016-10-25,3.8810000000000002,3.9330000000000003,3.7987,3.9160000000000004,3708.8661177899994
2016-10-26,3.9158,3.995,3.8809,3.9885,2843.2690853999998
2016-10-27,3.9885,4.08,3.9521,3.992,17945.650868460005
2016-10-28,3.992,4.0109,3.8912,3.9947,9476.470064320001
2016-10-29,3.9943,4.105,3.9734,4.0898,23164.420507309995
2016-10-30,4.08,4.08,4.0106,4.03,5792.788826700002
2016-10-31,4.03,4.05,4.0,4.0,7896.98929014
2016-11-01,4.0,4.2,4.0,4.11,23574.567050840004
2016-11-02,4.11,4.1562,4.0567,4.1449,10755.90843134
2016-11-03,4.16,4.205,3.8206,3.8601,21968.430782299994
2016-11-04,3.8901,3.9189,3.8201,3.8979,4422.63482724
2016-11-05,3.9189999999999996,3.9189999999999996,3.87,3.9138,1143.3498893899998
2016-11-06,3.9162,3.9329,3.8554,3.9184,897.9460818699998
2016-11-07,3.9063,3.9063,3.855,3.887,123.08730381999999
2016-11-08,3.85,3.88,3.8318,3.8635,119.46391989
2016-11-09,3.8421,3.9889,3.842,3.853,2130.9076592300003
2016-11-10,3.853,3.8842,3.806,3.8192,932.6395228300003
2016-11-11,3.8377,3.8387,3.8028,3.8057,249.05511811999997
2016-11-12,3.8087,3.8339999999999996,3.7251,3.7754,8760.90657038
2016-11-13,3.75,3.9349,3.5860000000000003,3.883,12947.9196075
2016-11-14,3.872,3.92,3.842,3.8997,775.19889883
2016-11-15,3.89,3.9652,3.8531,3.9031,10423.505640350002
2016-11-16,3.8893,4.0,3.8715,3.94,5667.985772179998
2016-11-17,3.9499,4.0094,3.8691,3.8979,2669.7331622099996
